-1.992438, -1.998260
-1.999519, -1.980763
-1.997080, -1.964362
-1.994499, -1.951473
-1.996791, -1.941648
-1.990973, -1.924010
-1.988998, -1.907736
-1.987479, -1.904664
-1.993362, -1.884535
-1.993011, -1.872731
-1.990143, -1.853861
-1.998059, -1.843404
-1.990880, -1.839731
-1.996444, -1.814482
-1.995962, -1.801591
-1.989797, -1.796150
-1.998755, -1.784022
-1.987092, -1.768314
-1.994951, -1.748579
-1.998239, -1.739414
-1.995879, -1.725968
-1.987549, -1.718979
-1.991069, -1.706389
-1.992930, -1.687071
-1.995570, -1.678364
-1.996229, -1.655311
-1.997260, -1.649483
-1.992968, -1.631824
-1.991565, -1.621010
-1.994651, -1.608328
-1.992352, -1.598944
-1.996473, -1.586069
-1.990237, -1.561087
-1.998863, -1.557564
-1.990915, -1.537005
-1.989438, -1.522629
-1.997300, -1.514842
-1.990559, -1.495900
-1.990339, -1.490838
-1.999294, -1.479336
-1.993861, -1.458323
-1.996536, -1.449082
-1.997688, -1.433841
-1.989694, -1.421341
-1.998820, -1.403775
-1.995426, -1.398492
-1.994016, -1.384260
-1.998517, -1.365748
-1.989748, -1.354668
-1.997463, -1.346559
-1.986968, -1.324368
-1.988848, -1.311771
-1.997030, -1.293885
-1.991691, -1.285451
-1.987190, -1.277764
-1.991124, -1.259645
-1.990094, -1.241767
-1.986887, -1.226790
-1.992484, -1.226279
-1.999723, -1.211300
-1.986989, -1.194848
-1.997217, -1.178753
-1.993944, -1.168174
-1.994613, -1.147304
-1.992492, -1.138838
-1.992391, -1.125167
-1.987942, -1.114567
-1.988413, -1.100379
-1.998298, -1.082930
-1.989060, -1.069780
-1.989326, -1.055245
-1.992226, -1.043457
-1.997857, -1.032581
-1.988258, -1.019890
-1.987616, -1.000694
-1.995832, -0.997927
-1.995787, -0.973348
-1.995479, -0.970723
-1.987349, -0.950289
-1.994751, -0.936988
-1.995234, -0.930075
-1.999387, -0.907978
-1.993468, -0.903544
-1.991882, -0.890408
-1.995275, -0.867054
-1.990281, -0.855138
-1.999423, -0.840813
-1.993606, -0.829506
-1.998193, -0.822544
-1.989133, -0.802531
-1.991479, -0.797188
-1.998578, -0.784990
-1.993023, -0.773291
-1.993767, -0.753847
-1.989084, -0.738022
-1.993302, -0.720148
-1.997118, -0.718840
-1.988967, -0.702584
-1.992291, -0.684724
-1.994708, -0.678297
-1.991397, -0.662524
-1.989215, -0.645561
-1.998642, -0.635828
-1.999600, -0.624747
-1.996179, -0.610354
-1.998343, -0.587262
-1.989832, -0.576924
-1.990983, -0.571271
-1.999770, -0.551639
-1.996733, -0.536309
-1.993236, -0.530601
-1.993256, -0.509332
-1.996819, -0.503990
-1.994383, -0.481259
-1.987575, -0.475273
-1.988759, -0.462967
-1.999857, -0.441145
-1.991256, -0.437307
-1.994874, -0.424149
-1.999799, -0.404572
-1.987890, -0.399485
-1.987699, -0.381335
-1.991749, -0.368170
-1.994185, -0.350053
-1.993192, -0.343906
-1.999120, -0.329191
-1.994823, -0.307136
-1.997564, -0.296781
-1.991624, -0.282968
-1.990204, -0.267802
-1.990001, -0.253585
-1.998473, -0.242781
-1.994146, -0.235577
-1.990426, -0.222344
-1.996947, -0.202248
-1.995702, -0.195225
-1.999285, -0.173965
-1.996337, -0.172684
-1.990833, -0.152277
-1.992583, -0.138356
-1.991238, -0.129996
-1.995327, -0.108935
-1.989510, -0.104747
-1.999667, -0.084063
-1.991298, -0.073261
-1.997380, -0.056428
-1.994995, -0.042736
-1.996371, -0.030406
-1.999072, -0.023961
-1.997612, -0.002467
-1.989385, 0.007455
-1.989359, 0.014578
-1.991534, 0.037653
-1.987251, 0.040629
-1.988843, 0.055892
-1.994541, 0.071878
-1.997740, 0.082153
-1.995035, 0.101771
-1.994275, 0.116799
-1.990776, 0.132940
-1.986910, 0.136399
-1.992192, 0.157142
-1.999586, 0.166240
-1.990369, 0.174201
-1.988643, 0.193337
-1.994438, 0.205093
-1.999020, 0.213408
-1.997368, 0.228322
-1.987295, 0.246862
-1.992841, 0.260768
-1.992865, 0.272592
-1.987647, 0.286081
-1.998682, 0.300669
-1.987063, 0.311992
-1.990607, 0.329969
-1.992726, 0.333816
-1.998756, 0.348061
-1.997516, 0.360133
-1.989166, 0.373556
